-1.824376781581144719e-02
3.914933983724531164e-01
2.828737137044134639e-02
-1.450437140505005627e-02
6.158390397982612896e+00
1.084837519339925949e-01
1.146770196257610230e+00
4.128343628586579328e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
