1.476895810140815911e+03 0.000000000000000000e+00 3.706437359489865457e+02
0.000000000000000000e+00 1.563699686061217790e+03 6.323184574376623459e+02
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
